,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,distance_btw_lax,accommodates,bedrooms,beds,bathrooms,amenity_num,review_scores_rating,price
14485,2553,0,0.0,0.0,8,34.08849,-118.38524,16.478687568106643,4,2.0,2.0,2.5,251,-1.0,411.0
14486,2773,1,28.0,28.0,6,34.06576,-118.30167,16.96354119350383,2,1.0,1.0,3.0,347,93.0,89.0
14487,1167,1,20.0,20.0,7,34.0808,-118.35843999999999,16.156518370802107,2,-1.0,1.0,1.0,419,95.0,120.0
14488,1522,0,1.0,1.0,8,34.02066,-118.40948999999999,8.794304676222811,2,1.0,1.0,1.0,163,-1.0,100.0
14489,961,0,1.0,1.0,7,34.1243,-118.57788000000001,25.62692650821534,3,2.0,2.0,1.0,226,-1.0,239.0
14490,591,0,14.0,14.0,7,33.768609999999995,-118.16391000000002,29.676276416821977,4,1.0,2.0,1.0,404,94.0,104.0
14491,2709,0,1.0,1.0,5,34.05189,-118.2479,19.23099166216161,16,-1.0,1.0,2.0,110,-1.0,750.0
14492,1531,1,3.0,3.0,7,34.034,-118.39523999999999,10.350138618485873,2,1.0,2.0,1.0,603,98.0,100.0
14493,2808,0,0.0,0.0,4,34.107009999999995,-118.32105,20.08725930226583,4,2.0,2.0,2.5,249,100.0,140.0
14494,1765,0,7.0,7.0,7,34.06759,-118.11997,30.07011572771041,2,1.0,1.0,1.0,340,-1.0,50.0
14495,1550,0,1.0,1.0,6,34.01938,-118.32115,11.821944139044128,2,1.0,1.0,1.0,411,88.0,66.0
14496,960,0,1.0,1.0,6,34.10994,-118.32546,20.228810594516794,2,1.0,1.0,1.0,331,94.0,165.0
14497,2155,0,6.0,6.0,5,33.768190000000004,-118.15198999999998,30.552391986092893,5,1.0,2.0,1.0,520,94.0,98.0
14498,2359,0,1.0,1.0,6,33.830290000000005,-118.34043,13.885072596892948,4,1.0,3.0,1.0,407,100.0,109.0
14499,2773,1,28.0,28.0,6,34.06579,-118.30216000000001,16.940063370976482,2,1.0,1.0,3.0,479,94.0,89.0
14500,986,1,1.0,1.0,7,33.9055,-118.13098000000001,25.92697566931269,2,1.0,1.0,1.5,303,98.0,67.0
14501,1563,0,1.0,1.0,2,34.0889,-118.30623,18.903610424279584,3,2.0,2.0,1.0,209,-1.0,25.0
14502,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,1.5,297,80.0,30.0
14503,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,4,1.0,4.0,2.5,297,90.0,30.0
14504,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,1.5,297,100.0,30.0
14505,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,1.5,297,100.0,30.0
14506,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,1.5,297,85.0,30.0
14507,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,4,1.0,4.0,2.5,297,95.0,30.0
14508,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,1.5,297,100.0,30.0
14509,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,1.5,297,60.0,30.0
14510,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,1.5,297,100.0,30.0
14511,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,297,100.0,30.0
14512,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,297,100.0,30.0
14513,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,297,92.0,30.0
14514,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,297,-1.0,30.0
14515,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,297,100.0,30.0
14516,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,297,97.0,30.0
14517,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,297,95.0,30.0
14518,2819,1,1.0,1.0,4,34.14922,-118.5401,26.08485555127676,3,1.0,2.0,1.5,516,100.0,130.0
14519,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,297,80.0,30.0
14520,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,297,100.0,30.0
14521,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,297,100.0,30.0
14522,2604,0,2.0,2.0,2,34.04887,-118.45504,12.680053792251694,1,1.0,1.0,1.5,531,98.0,65.0
14523,1904,0,6.0,6.0,6,34.09244,-118.3436,17.812918537973506,3,1.0,2.0,1.0,439,94.0,89.0
14524,1529,0,1.0,1.0,4,34.09715,-118.1486,29.55460573355484,1,1.0,1.0,1.0,160,-1.0,65.0
14525,4105,0,32.0,32.0,9,34.0638,-118.43631,13.832074190078016,4,1.0,4.0,3.0,437,87.0,50.0
14526,4105,0,32.0,32.0,9,34.06207,-118.43648999999999,13.646163594501253,4,1.0,4.0,3.0,437,92.0,50.0
14527,2278,1,2.0,2.0,5,34.17758,-118.52538999999999,28.372146622418036,2,1.0,1.0,1.0,321,99.0,85.0
14528,967,1,6.0,6.0,6,34.03353,-118.29621000000002,14.553646616556248,2,1.0,1.0,1.0,385,98.0,60.0
14529,967,1,6.0,6.0,6,34.03353,-118.29621000000002,14.553646616556248,2,1.0,1.0,1.0,457,97.0,60.0
14530,1803,0,0.0,0.0,5,34.05639,-118.36577,13.362257731634896,2,1.0,1.0,1.0,187,100.0,60.0
14531,1790,1,2.0,2.0,6,34.10277,-118.31461999999999,19.906756580171553,9,5.0,12.0,3.0,902,99.0,729.0
14532,1576,1,2.0,2.0,5,34.11166,-118.2548,23.633874087454807,3,1.0,1.0,1.0,353,100.0,153.0
14533,2290,0,1.0,1.0,5,34.03098,-118.48143999999999,12.00385006245438,2,-1.0,1.0,1.0,302,96.0,150.0
14534,1205,1,23.0,23.0,4,34.02718,-118.49348,12.330562114673972,3,2.0,2.0,2.0,221,100.0,165.0
14535,3314,1,1.0,1.0,7,34.03417,-118.48352,12.40521812995109,2,1.0,3.0,2.0,723,99.0,169.0
14536,1767,0,1.0,1.0,6,34.19652,-118.59433,33.12333963622361,1,-1.0,1.0,1.0,166,-1.0,40.0
14537,2356,0,1.0,1.0,6,33.99508,-118.46188000000001,7.722257511161468,2,1.0,1.0,1.0,94,100.0,45.0
14538,959,0,1.0,1.0,4,34.048809999999996,-118.27953000000001,16.842180390840255,2,1.0,1.0,1.0,188,93.0,55.0
14539,2030,1,1.0,1.0,7,33.92901,-118.41323999999999,1.4671112393444874,6,1.0,3.0,1.0,581,98.0,136.0
14540,2036,0,1.0,1.0,10,34.06909,-118.28465,18.207336743952098,2,1.0,1.0,1.0,113,91.0,35.0
14541,981,1,1.0,1.0,6,34.180679999999995,-118.55396,29.7798294346424,6,2.0,3.0,2.0,696,95.0,419.0
14542,1128,1,2.0,2.0,9,34.1339,-118.21571000000002,27.807945994152288,4,1.0,1.0,1.0,595,99.0,167.0
14543,960,1,5.0,5.0,4,33.867059999999995,-118.40293999999999,8.306944832092674,4,-1.0,1.0,1.0,395,96.0,169.0
14544,1587,0,2.0,2.0,4,34.13752,-118.23005,27.30255414260243,6,2.0,2.0,2.0,691,91.0,141.0
14545,956,0,1.0,1.0,2,33.94945,-117.97123,40.35754593046558,8,4.0,4.0,4.5,492,92.0,489.0
14546,1842,1,2.0,2.0,9,34.06568,-118.33143999999999,15.523185092218034,3,2.0,2.0,2.0,273,100.0,295.0
14547,1941,0,15.0,15.0,5,34.036429999999996,-118.26698999999999,16.780443306101752,2,-1.0,1.0,1.0,575,92.0,60.0
14548,2670,0,1.0,1.0,3,33.99051,-118.45364,6.851044054246296,2,1.0,1.0,1.0,205,-1.0,100.0
14549,2108,0,3.0,3.0,7,34.10688,-118.31291,20.38696927156226,4,1.0,2.0,1.0,360,94.0,139.0
14550,1737,1,1.0,1.0,4,34.05603,-118.39591999999999,12.780786047006881,2,1.0,1.0,1.5,399,96.0,97.0
14551,958,0,2.0,2.0,5,34.01565,-117.87455,49.93382806247432,7,3.0,3.0,2.0,500,91.0,178.0
14552,1399,0,1.0,1.0,8,33.84245,-118.34926999999999,12.309901037217173,1,1.0,1.0,1.0,614,100.0,80.0
14553,958,1,1.0,1.0,7,34.47287,-118.63136000000002,62.54800975723898,2,1.0,2.0,1.0,137,99.0,50.0
14554,1033,1,1.0,1.0,5,34.21481,-118.42267,30.41712994204442,12,4.0,6.0,2.0,554,99.0,508.0
14555,2729,0,1.0,1.0,6,34.10072,-118.32746999999999,19.210798309016806,2,1.0,1.0,1.0,455,100.0,120.0
14556,1109,0,1.0,1.0,6,34.04896,-118.37425,12.35227623451574,2,1.0,2.0,1.0,198,-1.0,80.0
14557,957,1,1.0,1.0,4,33.76444,-118.14048000000001,31.642583770534912,6,2.0,3.0,2.0,618,99.0,195.0
14558,1962,0,1.0,1.0,5,33.76719,-118.19649,27.56562845657911,2,-1.0,1.0,1.0,161,-1.0,50.0
14559,1299,0,6.0,6.0,3,33.987590000000004,-117.89708999999999,47.4551269843726,4,1.0,3.0,1.0,374,92.0,85.0
14560,1630,1,1.0,1.0,4,34.1999,-118.18007,35.61485261182302,1,1.0,2.0,1.0,472,98.0,56.0
14561,2545,0,1.0,1.0,9,33.86078,-118.39051,9.141731149582375,2,1.0,1.0,1.0,477,-1.0,140.0
14562,2182,1,4.0,4.0,6,34.05764,-118.43847,13.19966969131064,6,2.0,4.0,2.0,614,98.0,167.0
14563,599,0,2.0,2.0,4,34.02994,-118.186,22.752179726867357,5,2.0,3.0,1.0,432,96.0,91.0
14564,2603,0,4.0,4.0,7,34.02373,-118.48183,11.366509063257643,1,1.0,0.0,1.0,176,90.0,75.0
14565,1704,0,0.0,0.0,8,33.9643,-118.41628999999999,2.6252233492588664,6,3.0,4.0,2.0,297,-1.0,295.0
14566,2500,1,1.0,1.0,5,33.8695,-118.37738999999999,8.518406085408728,2,1.0,1.0,1.5,170,98.0,36.0
14567,1754,0,1.0,1.0,5,34.04268,-118.25882,17.803173846600668,2,-1.0,1.0,1.0,713,95.0,120.0
14568,1599,0,2.0,2.0,5,34.09672,-118.35519,17.94031219528661,3,1.0,0.0,1.0,239,27.0,95.0
14569,1005,0,1.0,1.0,7,34.174640000000004,-118.37563,26.09737542547796,1,1.0,1.0,1.0,286,-1.0,95.0
14570,2961,0,2.0,2.0,6,34.10038,-118.35458,18.347306253520912,5,5.0,5.0,6.0,319,97.0,820.0
14571,957,0,1.0,1.0,6,33.76478,-118.16891000000001,29.60782269354875,2,1.0,1.0,1.0,262,-1.0,295.0
14572,1536,1,4.0,4.0,5,34.16248,-118.62641,31.73157323564849,1,-1.0,1.0,1.0,352,100.0,50.0
14573,1599,0,2.0,2.0,5,34.09666,-118.35508,17.93667615568945,2,1.0,1.0,1.0,188,73.0,50.0
14574,3525,1,2.0,2.0,9,33.99109,-118.34459,8.066092473440825,8,4.0,5.0,3.0,934,100.0,181.0
14575,1557,0,1.0,1.0,7,34.18728,-118.29715,29.189609000808527,2,2.0,2.0,1.0,410,-1.0,195.0
14576,1812,0,2.0,2.0,8,33.95543,-118.11822,26.828139254740247,2,1.0,1.0,1.0,445,95.0,87.0
14577,1888,1,19.0,19.0,5,33.73789,-118.3968,22.68439757388244,7,2.0,4.0,2.0,608,100.0,859.0
14578,1487,0,18.0,18.0,5,33.93763,-118.23383000000001,16.124455743122343,1,1.0,4.0,1.5,667,95.0,40.0
14579,3078,1,17.0,17.0,8,33.99671,-118.44743000000001,7.1043629220632525,2,-1.0,1.0,1.0,361,96.0,107.0
14580,2861,1,5.0,5.0,7,34.147890000000004,-118.11188,35.69124917919476,8,3.0,4.0,2.5,621,96.0,267.0
14581,972,0,4.0,4.0,8,34.06565,-118.37801999999999,14.081395114536049,1,1.0,1.0,1.0,332,93.0,79.0
14582,1523,1,2.0,2.0,6,34.15858,-118.3761,24.318660164780223,1,1.0,1.0,1.0,583,99.0,52.0
14583,1186,1,1.0,1.0,5,34.17617,-118.285,28.465153180261183,2,1.0,1.0,1.0,543,100.0,125.0
14584,1527,1,4.0,4.0,5,34.1128,-118.01193,41.21970093170336,1,1.0,1.0,1.0,389,94.0,40.0
14585,955,1,1.0,1.0,4,34.09689,-118.33618999999999,18.51469863289227,6,2.0,4.0,1.0,712,96.0,174.0
14586,2305,0,1.0,1.0,4,34.06718,-118.45251,14.545792665623159,3,1.0,1.0,1.0,329,-1.0,79.0
14587,2780,1,1.0,1.0,5,34.23124,-118.24306999999999,35.639125608581885,4,1.0,2.0,1.0,459,99.0,86.0
14588,1202,1,2.0,2.0,8,34.06227,-118.17797,25.140314307596704,2,1.0,1.0,1.0,85,98.0,60.0
14589,955,0,1.0,1.0,2,34.10463,-118.34483,19.060100028863996,2,1.0,1.0,1.0,578,-1.0,99.0
14590,1412,0,1.0,1.0,2,34.14615,-118.19695,29.963589208307912,6,3.0,4.0,2.0,570,100.0,329.0
14591,1806,0,2.0,2.0,6,34.00734,-118.31742,11.137846194526041,2,1.0,2.0,1.0,207,97.0,90.0
14592,955,0,2.0,2.0,2,34.11499,-118.62664,27.862484068190337,2,1.0,1.0,1.0,501,95.0,104.0
14593,1210,1,2.0,2.0,6,33.780770000000004,-118.18518,27.303516789238994,5,2.0,3.0,1.0,455,95.0,85.0
14594,1709,1,1.0,1.0,6,34.043859999999995,-118.36385,12.096756810365353,2,1.0,1.0,1.0,531,99.0,64.0
14595,1811,1,1.0,1.0,9,33.95554,-118.36398999999999,4.389868122699855,2,1.0,1.0,1.0,436,98.0,85.0
14596,1124,0,1.0,1.0,6,33.77713,-118.1659,28.927279980673923,4,1.0,1.0,1.5,243,93.0,28.0
14597,4105,0,32.0,32.0,9,34.064,-118.44183999999998,13.95732085601297,6,1.0,6.0,3.0,437,85.0,50.0
14598,1133,1,2.0,2.0,7,34.13883,-117.96016999999999,46.78482072425788,2,1.0,1.0,1.0,389,100.0,45.0
14599,1363,1,1.0,1.0,4,34.172709999999995,-118.40598999999999,25.707367332186255,14,6.0,8.0,5.5,682,97.0,1200.0
14600,954,0,1.0,1.0,2,34.08641,-118.21215,24.231510918190448,2,1.0,1.0,1.0,238,100.0,40.0
14601,1941,0,15.0,15.0,5,34.036559999999994,-118.26746999999999,16.755141113406008,2,-1.0,1.0,1.0,576,93.0,60.0
14602,1265,0,1.0,1.0,4,34.10153,-118.33701,18.970638238887755,4,1.0,2.0,1.0,570,99.0,91.0
14603,1727,1,2.0,2.0,6,33.99463,-118.43231999999999,6.29451207969719,2,1.0,1.0,1.0,591,98.0,145.0
14604,1383,1,1.0,1.0,5,34.02217,-118.39231000000001,9.085343007047774,2,-1.0,1.0,1.0,535,100.0,110.0
14605,954,0,1.0,1.0,1,34.10273,-118.0935,34.125050083098095,1,1.0,1.0,1.0,11,-1.0,11.0
14606,2609,0,7.0,7.0,8,34.09689,-117.7362,64.34287655498507,2,1.0,1.0,1.0,387,98.0,86.0
14607,2201,0,1.0,1.0,4,34.12443,-118.3449,21.164309238666604,2,1.0,1.0,1.0,155,-1.0,200.0
14608,1985,1,1.0,1.0,4,34.19873,-118.43456,28.701139630681173,2,1.0,1.0,1.0,524,98.0,73.0
14609,1738,0,1.0,1.0,5,33.97722,-117.96311999999999,41.28029638310108,2,1.0,1.0,1.0,407,-1.0,62.0
14610,1757,1,1.0,1.0,6,34.19918,-118.41452,28.65594899844959,2,-1.0,0.0,1.0,535,98.0,73.0
14611,967,1,6.0,6.0,6,34.03353,-118.29621000000002,14.553646616556248,2,1.0,1.0,1.0,470,98.0,70.0
14612,1393,0,1.0,1.0,5,34.04484,-118.25133999999998,18.491296524438056,2,1.0,1.0,1.0,279,-1.0,75.0
14613,1698,1,5.0,5.0,8,34.17988,-118.37568,26.67583306499729,3,1.0,1.0,1.5,487,98.0,99.0
14614,2581,1,2.0,2.0,7,33.815540000000006,-118.38316,14.215552168115458,2,1.0,1.0,1.0,449,95.0,70.0
14615,2535,0,2.0,2.0,8,33.84466,-118.37698,11.168451840128654,4,2.0,2.0,1.5,615,100.0,120.0
14616,3049,0,1.0,1.0,5,34.11029,-118.28015,22.18242518770819,2,1.0,1.0,1.0,287,100.0,88.0
14617,1413,0,3.0,3.0,3,34.00808,-118.40248999999999,7.4153106333023695,2,1.0,1.0,1.5,405,92.0,50.0
14618,1916,0,1.0,1.0,5,33.7721,-118.13691000000001,31.3812251878047,4,2.0,2.0,2.5,469,100.0,160.0
14619,3063,0,1.0,1.0,6,33.97764,-118.46351000000001,6.467330259328703,2,1.0,1.0,1.0,233,-1.0,1000.0
14620,4105,0,32.0,32.0,9,34.06405,-118.43556000000001,13.846770483744889,4,1.0,4.0,3.0,437,100.0,50.0
14621,2677,1,3.0,3.0,6,34.20139,-118.44146,29.055532630498213,1,1.0,1.0,1.0,515,93.0,51.0
14622,953,1,1.0,1.0,2,33.98842,-118.45811,6.932986209981111,2,1.0,1.0,1.0,367,98.0,95.0
14623,1025,0,15.0,15.0,4,34.063559999999995,-118.44022,13.877335937969475,4,1.0,8.0,4.0,437,88.0,63.0
14624,1025,0,15.0,15.0,4,34.06322,-118.44044,13.844672291510086,10,1.0,2.0,4.0,470,83.0,109.0
14625,3815,1,1.0,1.0,7,34.01318,-118.44293,8.571827520683534,5,3.0,3.0,3.0,405,96.0,495.0
14626,3295,0,1.0,1.0,7,34.10164,-118.31425,19.808606677028763,2,1.0,1.0,1.0,434,93.0,94.0
14627,1687,1,2.0,2.0,9,33.77664,-118.18212,27.818868348908712,9,2.0,4.0,2.0,538,100.0,220.0
14628,2794,1,1.0,1.0,7,34.05376,-118.4361,12.732514505340403,2,1.0,1.0,1.0,574,100.0,80.0
14629,1585,1,1.0,1.0,8,34.02413,-118.49978999999999,12.456450706496307,1,1.0,1.0,1.0,168,99.0,90.0
14630,1557,1,1.0,1.0,7,34.11743,-118.28137,22.79985505084136,5,3.0,3.0,2.0,273,100.0,400.0
14631,2794,0,5.0,5.0,9,34.01517,-118.40098,8.212522705890178,6,2.0,2.0,2.0,425,94.0,203.57
14632,952,1,2.0,2.0,3,33.96805,-118.13156000000001,25.72004865817003,1,1.0,1.0,1.5,430,99.0,47.0
14633,1475,1,4.0,4.0,7,34.02644,-118.50463,12.948397499182871,4,2.0,2.0,1.0,501,98.0,292.0
14634,952,0,1.0,1.0,8,34.06264,-118.24453000000001,20.245261539393177,4,1.0,2.0,1.0,573,93.0,125.0
14635,1205,1,23.0,23.0,4,34.02369,-118.5005,12.464928096131999,2,1.0,1.0,1.0,411,95.0,115.0
14636,1211,0,4.0,4.0,6,34.04899,-118.3099,15.012023628040966,2,1.0,1.0,1.0,335,95.0,70.0
14637,2345,1,18.0,18.0,8,33.899609999999996,-118.31284,9.988605541850982,2,1.0,1.0,1.0,378,96.0,73.0
14638,953,1,1.0,1.0,3,34.00472,-118.47696,9.443014769833193,2,2.0,2.0,1.5,586,96.0,240.0
14639,2784,0,1.0,1.0,6,34.06228,-118.37458000000001,13.782814286991881,1,1.0,1.0,1.0,281,-1.0,300.0
14640,951,0,4.0,4.0,5,34.01683,-118.49253999999999,11.406432581494759,3,1.0,1.0,1.0,370,96.0,105.0
14641,1139,0,1.0,1.0,3,34.166140000000006,-118.43068000000001,25.059047619559045,6,2.0,3.0,2.0,741,99.0,181.0
14642,1485,0,1.0,1.0,8,34.16941,-118.55317,28.632424583096775,2,2.0,1.0,1.0,744,100.0,67.0
14643,1988,0,1.0,1.0,6,33.988659999999996,-118.43905,5.944953029632232,2,1.0,1.0,1.0,215,-1.0,160.0
14644,951,0,1.0,1.0,2,34.14185,-118.11627,34.95109434336128,1,1.0,1.0,2.0,194,94.0,55.0
14645,1042,1,1.0,1.0,6,33.89137,-118.07446999999999,31.33450366699647,4,1.0,2.0,1.0,471,99.0,89.0
14646,1886,0,1.0,1.0,2,34.19751,-118.32658,29.448561389350424,1,1.0,1.0,1.0,188,-1.0,47.0
14647,1164,0,1.0,1.0,1,34.15848,-118.39878999999999,24.140118124579445,6,2.0,3.0,2.0,727,-1.0,714.0
14648,1723,0,4.0,4.0,4,34.03202,-118.42567,10.181304988575206,2,-1.0,1.0,1.0,535,96.0,87.0
14649,1272,0,2.0,2.0,7,34.68725,-118.11721999999999,87.14861788467078,5,3.0,4.0,2.0,451,93.0,119.0
14650,951,0,3.0,3.0,7,33.98106,-118.46343,6.7041078192108055,3,-1.0,2.0,1.0,562,91.0,131.0
14651,1745,0,1.0,1.0,3,33.82543,-118.35733,13.758376182810009,1,-1.0,1.0,1.0,140,100.0,50.0
14652,1627,0,1.0,1.0,1,34.17033,-118.31981999999999,26.721869952909035,2,-1.0,1.0,1.0,203,-1.0,65.0
14653,983,1,2.0,2.0,6,33.75725,-118.1319,32.76184182948287,2,1.0,1.0,1.0,597,98.0,135.0
14654,1801,0,1.0,1.0,3,34.030390000000004,-118.4441,10.40757738172002,3,-1.0,1.0,1.0,270,100.0,95.0
14655,1596,0,5.0,5.0,9,34.07056,-118.12331,29.954352500549557,2,1.0,2.0,1.5,383,99.0,43.0
14656,2574,1,5.0,5.0,5,34.56647,-118.07557,75.94534186401992,16,4.0,6.0,3.0,553,99.0,156.0
14657,952,1,2.0,2.0,3,33.96833,-118.13168999999999,25.711674291097236,1,1.0,1.0,1.0,448,97.0,54.0
14658,950,0,1.0,1.0,2,33.851079999999996,-118.3587,11.068663033191035,2,1.0,1.0,1.0,195,100.0,155.0
14659,1807,1,2.0,2.0,5,34.01931,-118.81083999999998,38.10312258770622,4,1.0,1.0,1.0,414,98.0,129.0
14660,2588,0,16.0,16.0,7,33.98941,-118.47476,8.102063530653185,6,2.0,2.0,2.0,309,-1.0,350.0
14661,2555,0,2.0,2.0,7,33.77078,-118.18228,28.24262201111693,10,-1.0,1.0,1.0,88,100.0,364.0
14662,1336,1,1.0,1.0,8,33.83204,-118.37775,12.512744106473544,4,2.0,2.0,2.0,524,96.0,120.0
14663,2588,0,16.0,16.0,7,33.98441,-118.47138000000001,7.504994955821974,8,2.0,3.0,1.0,727,95.0,450.0
14664,1604,0,1.0,1.0,8,34.05576,-118.3072,15.76390544971589,2,-1.0,1.0,1.0,127,100.0,80.0
14665,1337,1,4.0,4.0,9,34.07519,-118.38911999999999,14.966252935846422,2,1.0,1.0,1.0,501,91.0,55.0
14666,1301,0,1.0,1.0,7,33.79464,-118.19943,25.2990044324799,3,1.0,2.0,1.0,313,99.0,81.0
14667,950,0,0.0,0.0,6,34.0997,-118.31329,19.65432617314642,2,1.0,1.0,1.0,234,100.0,50.0
14668,1409,0,1.0,1.0,5,34.068540000000006,-118.45194,14.676679305513636,1,1.0,1.0,1.0,308,-1.0,115.0
14669,1646,0,2.0,2.0,3,34.05999,-118.24436000000001,20.062455012935697,5,1.0,2.0,1.0,474,95.0,129.0
14670,1017,0,2.0,2.0,2,33.9884,-117.91675,45.66241100737525,5,1.0,2.0,1.5,273,100.0,100.0
14671,951,0,4.0,4.0,5,34.01679,-118.49363999999998,11.472381027028009,4,1.0,3.0,1.0,465,93.0,115.0
14672,969,0,42.0,42.0,4,34.08444,-118.30311,18.623883202088606,1,1.0,4.0,5.0,207,-1.0,24.0
14673,1907,1,4.0,4.0,2,33.76936,-118.17246999999999,29.023626687602025,4,1.0,2.0,1.0,384,98.0,107.14
14674,2788,1,3.0,3.0,8,33.775259999999996,-118.19443000000001,27.07941592601714,4,1.0,2.0,1.0,504,92.0,114.0
14675,1839,0,8.0,8.0,9,34.05194,-118.29905,15.890282076140318,4,-1.0,2.0,1.0,396,96.0,72.0
14676,1799,0,2.0,2.0,8,34.17385,-118.24468,29.92063342161346,6,2.0,2.0,2.0,599,100.0,300.0
14677,1855,0,1.0,1.0,7,34.00173,-117.85216000000001,51.75320684221377,3,1.0,2.0,1.0,176,-1.0,200.0
14678,3305,0,15.0,15.0,6,34.09816,-118.32996000000001,18.85950762315933,2,1.0,0.0,2.5,330,100.0,100.0
14679,955,0,1.0,1.0,2,34.16798,-118.52446,27.35392954094106,4,1.0,1.0,1.0,243,-1.0,77.0
14680,1738,1,3.0,3.0,6,33.76675,-118.16961,29.41398976468791,4,1.0,3.0,1.0,684,95.0,162.0
14681,1336,1,2.0,2.0,7,34.13057,-118.35427,21.60529613579821,14,4.0,8.0,3.0,731,94.0,848.0
14682,949,0,1.0,1.0,7,34.09205,-118.34491000000001,17.73177205691469,2,-1.0,1.0,1.0,61,-1.0,114.0
14683,975,1,1.0,1.0,5,34.058640000000004,-118.3543,13.944780806747424,4,-1.0,0.0,1.0,439,100.0,95.0
14684,1280,1,4.0,4.0,5,34.092209999999994,-118.32083,18.60030712322944,3,1.0,1.0,1.0,707,94.0,80.0
14685,2866,1,1.0,1.0,7,34.13278,-118.13588999999999,32.91777160991128,1,1.0,1.0,1.0,282,99.0,93.0
14686,948,1,1.0,1.0,2,33.943490000000004,-118.31651000000001,8.491075093578829,5,2.0,3.0,1.0,570,98.0,168.0
14687,948,1,1.0,1.0,8,33.82033,-118.30373999999999,16.599146067128032,2,1.0,1.0,1.0,470,98.0,45.0
14688,1384,0,2.0,2.0,7,34.06742,-118.34946000000001,15.016506837077316,1,1.0,1.0,2.0,518,100.0,110.0
14689,1911,0,1.0,1.0,5,34.10435,-118.34881000000001,18.920526129550474,1,1.0,1.0,1.0,16,100.0,140.0
14690,948,0,1.0,1.0,2,34.09391,-118.33471999999999,18.255961802755245,2,1.0,2.0,1.0,505,-1.0,55.0
14691,969,0,42.0,42.0,4,34.08443,-118.30498,18.53355809508162,1,1.0,6.0,5.0,207,-1.0,24.0
14692,1561,1,3.0,3.0,9,33.93587,-118.15555,23.350961639433724,2,1.0,1.0,1.5,832,98.0,60.0
14693,2588,0,16.0,16.0,7,33.97802,-118.46631000000001,6.6974345151754235,10,3.0,5.0,2.0,678,100.0,500.0
14694,2372,0,1.0,1.0,5,34.14483,-118.07517,38.14225820251403,1,1.0,1.0,1.0,231,-1.0,100.0
14695,1076,1,16.0,16.0,4,33.765840000000004,-118.18113000000001,28.69327538774057,2,1.0,1.0,1.0,468,98.0,122.0
14696,1767,0,1.0,1.0,11,34.18045,-118.30846000000001,28.121124456400036,1,1.0,1.0,1.0,332,-1.0,35.0
14697,1907,1,4.0,4.0,2,33.770990000000005,-118.1463,30.768407798898068,4,1.0,2.0,1.0,387,97.0,102.0
14698,2592,0,2.0,2.0,7,34.186640000000004,-118.30309,28.934693969638182,2,1.0,1.0,1.0,305,97.0,50.0
14699,1205,0,7.0,7.0,8,34.07338,-118.10136999999999,31.88766279888543,3,1.0,2.0,1.0,414,88.0,55.0
14700,947,0,1.0,1.0,5,33.76634,-118.19708,27.593717949357686,2,1.0,1.0,1.0,270,97.0,110.0
14701,1127,1,1.0,1.0,8,34.16105,-118.61429,30.911086724584823,4,1.0,3.0,1.0,457,97.0,167.0
14702,2583,0,2.0,2.0,5,33.85521,-118.3711,10.210693919364623,2,1.0,1.0,2.5,611,100.0,77.0
14703,1539,0,1.0,1.0,3,34.05072,-118.26291,18.099000231438186,4,1.0,4.0,1.0,480,96.0,110.0
14704,1107,0,1.0,1.0,7,34.0696,-118.25644,19.98236454488391,2,1.0,1.0,3.0,199,100.0,35.0
14705,1588,0,1.0,1.0,7,33.763329999999996,-118.18443,28.663551302775343,4,-1.0,3.0,1.0,281,80.0,80.0
14706,1043,0,1.0,1.0,5,34.14656,-118.10273000000001,36.248180047030765,2,1.0,1.0,1.5,208,96.0,23.0
